Tier,FICO,Term,Amount,Previous_Rate,Competition_rate,Rate,Cost_Funds,Partner Bin,Car_Type_N,Car_Type_R,Car_Type_U,Accept
1,774,60,30000,0,4.89,4.55,1.34,2,1,0,0,0
1,775,60,26335,0,4.25,4.09,1.12,3,1,0,0,1
3,671,60,19000,0,3.99,5.49,1.12,3,1,0,0,0
3,671,72,28938,0,5.75,6.24,1.79,1,1,0,0,1
1,755,60,79999,0,4.29,4.29,1.1,3,1,0,0,1
3,687,48,20000,0,4.85,6.19,1.1,3,0,0,1,0
3,681,72,33999.99,0,5.65,9.25,1.84,2,0,0,1,0
3,698,60,33189,0,5.49,6.14,1.8113,3,1,0,0,0
3,672,60,35000,0,4.49,6.09,1.15,3,1,0,0,0
1,761,60,40000,0,4.49,4.49,1.11,1,1,0,0,0
1,812,60,22000,0,4.49,4.49,1.11,3,1,0,0,0
1,748,60,25000,0,4.29,4.09,1.3188,3,1,0,0,0
3,683,60,22799,0,4.09,5.49,1.12,3,1,0,0,0
1,799,60,42000,0,5.49,4.75,1.81,3,1,0,0,0
4,649,48,20048,0,4.99,7.89,1.4388,3,1,0,0,0
1,795,66,15275.17,0,6.2,5.19,1.69,3,0,0,1,1
1,771,72,44000,0,5.39,5.29,1.28,2,1,0,0,0
2,708,72,34500,0,5.65,5.44,1.3725,1,1,0,0,0
1,747,60,20403.43,0,4.49,4.09,1.2625,1,0,0,1,1
1,743,60,13182.05,0,4.99,4.99,1.1688,1,0,0,1,1
2,701,60,8300,6,4.85,5.5,1.1,1,0,1,0,0
1,783,48,32000,0,4.99,4.69,1.42,2,1,0,0,0
3,675,60,35000,0,4.39,5.15,1.315,3,1,0,0,0
1,790,72,48400,0,5.19,5.15,1.11,1,1,0,0,0
2,727,36,32000,0,3.49,4.64,1.12,1,1,0,0,0
4,669,60,14657.79,8,4.89,7.52,1.1,1,0,1,0,1
2,715,60,79000,0,3.99,5.79,1.09,2,1,0,0,0
4,646,72,30000,0,4.99,8.29,1.1175,3,1,0,0,0
3,695,48,8500,18,4.75,7.54,1.1013,3,0,1,0,0
1,738,48,11824.82,0,5.4,4.39,1.3869,1,0,0,1,1
3,693,66,34161,0,5.65,6.29,1.38,1,1,0,0,0
1,739,60,18748,0,5.4,4.85,1.38,3,0,0,1,1
3,696,60,36000,0,4.39,4.99,1.3163,3,1,0,0,0
3,678,60,19500,0,4.49,5.49,1.11,1,1,0,0,0
1,812,60,11397.04,0,4.39,4.39,1.91,1,1,0,0,1
1,737,48,13070,0,4.99,4.89,1.83,1,1,0,0,0
3,681,60,30000,0,4.89,5.98,1.38,1,1,0,0,0
4,642,60,18065,0,4.65,8.19,1.0913,1,0,0,1,0
1,734,36,13848,0,4.4,4.39,1.42,1,1,0,0,0
2,700,48,10000,0,4.55,4.99,1.12,1,0,0,1,1
2,702,48,39031,0,4.09,4.35,1.2463,2,1,0,0,0
3,807,72,29999.99,0,5.09,5.09,2.039,1,1,0,0,0
1,733,72,36000,0,5.39,4.99,1.3,1,1,0,0,0
4,665,60,29800,0,3.99,6.89,1.11,3,1,0,0,0
3,677,60,26999.99,0,4.89,8.65,1.738,3,0,0,1,0
1,756,60,19196.5,0,4.69,3.99,1.2838,3,0,0,1,1
3,677,60,30000,0,4.25,5.79,1.17,3,1,0,0,0
2,719,60,26000,0,4.39,6.39,1.84,2,1,0,0,0
3,694,60,28000,0,4.39,5.15,1.3181,1,1,0,0,0
2,728,60,16000,0,5.2,4.99,1.3788,3,0,0,1,1
4,654,36,7282.23,0,4.55,10.65,1.4331,1,0,0,1,1
2,726,36,30000,0,4.75,4.89,1.8075,1,1,0,0,0
3,672,72,29000,0,4.99,5.99,1.12,1,1,0,0,0
1,746,36,12808.08,0,3.65,3.65,1.84,3,1,0,0,1
3,740,72,25633.5,0,5.19,5.99,1.11,3,1,0,0,1
1,744,60,39999,0,4.59,4.49,1.61,3,1,0,0,0
2,704,72,25000,0,4.75,4.89,1.1038,3,1,0,0,0
1,792,60,36000,0,4.25,4.49,1.12,2,1,0,0,0
1,786,60,31926,0,4.99,4.83,1.3788,3,1,0,0,0
1,794,60,25000,0,5.49,4.85,1.8113,3,1,0,0,0
3,677,72,37400,0,5.19,5.99,1.11,1,1,0,0,0
1,762,60,18800,8,5.09,5.09,1.11,3,0,1,0,1
1,750,36,29000,0,4.75,4.75,1.82,3,1,0,0,0
1,774,66,28013,0,5.79,5.79,1.3688,3,0,0,1,0
1,755,60,25000,0,4.59,4.49,1.54,3,1,0,0,0
4,641,72,16445.56,0,5.19,10.74,1.125,1,1,0,0,1
3,678,60,8200,11,4.89,7.69,1.09,3,0,1,0,1
1,782,60,34000,0,4.49,4.24,1.3,3,1,0,0,0
1,746,66,14100,0,5.15,5.15,1.09,1,0,0,1,1
1,751,60,29500,0,4.49,4.49,1.12,3,1,0,0,0
1,745,72,26400,0,4.89,4.88,1.3188,3,1,0,0,0
1,796,60,28000,0,4.89,4.69,1.3725,1,1,0,0,0
1,731,72,31126,7,5.49,5.39,1.12,3,0,1,0,1
3,687,60,35000,0,4.95,8.24,1.19,2,0,0,1,0
1,778,48,10331,6,4.89,4.53,1.1,1,0,1,0,0
2,710,60,33000,0,4.89,4.85,1.36,3,1,0,0,0
1,792,48,38000,0,4.49,4.49,1.325,1,1,0,0,0
3,683,60,16000,0,4.39,6.19,1.1,3,0,0,1,0
2,725,48,25100.25,0,4.69,4.35,1.32,1,0,0,1,1
2,709,60,22650.43,0,4.99,4.69,1.38,3,1,0,0,1
4,649,72,22482,11,6.29,9.53,1.868,1,0,1,0,0
1,761,60,35000,0,4.39,4.19,1.1,1,1,0,0,0
1,765,48,24000,0,5.49,4.85,1.78,3,1,0,0,0
1,806,60,29000,0,4.09,4.09,1.0438,1,1,0,0,0
2,719,72,17000,6,5.99,4.99,1.12,1,0,1,0,1
1,794,60,40000,0,4.89,4.69,1.3788,2,1,0,0,0
1,769,36,22216,5,4.39,4.39,1.1,1,0,1,0,0
1,741,60,32000,0,3.99,3.99,1.11,1,1,0,0,0
3,698,60,21830,7,4.95,5.73,1.17,2,0,1,0,0
1,730,60,27947.5,0,4.39,4.39,1.84,1,1,0,0,1
2,723,72,9999.99,0,5.79,7.89,1.3631,1,0,0,1,0
1,775,36,19104,5,4.39,4.39,1.11,2,0,1,0,0
1,808,36,10100,7,4.39,4.39,1.1,1,0,1,0,0
1,730,60,36000,0,4.99,4.69,1.44,1,1,0,0,0
3,679,60,19999.99,0,3.85,6.09,1.09,3,1,0,0,0
1,738,60,13261.96,0,4.59,4.55,1.12,1,0,0,1,1
1,761,60,9083.11,8,4.99,4.99,1.1,1,0,1,0,1
1,804,36,17000,0,4.39,4.29,1.0988,3,0,0,1,0
1,755,60,28000,0,4.29,4.09,1.3188,3,1,0,0,0
2,707,72,25362,0,4.99,5.19,1.12,1,1,0,0,0
4,656,60,35000,0,4.49,6.19,1.3075,1,1,0,0,0
1,746,48,17850,5,4.75,4.75,1.0275,1,0,1,0,1
4,642,66,12000,0,6.25,7.89,1.7775,1,1,0,0,0
1,787,36,17500,0,3.99,3.99,1.3,3,1,0,0,0
2,728,60,24999.99,0,4.95,7.19,1.19,2,0,0,1,0
1,733,60,32000,0,5.4,4.44,1.38,3,0,0,1,0
2,721,72,25000,0,6.25,6.99,1.8388,1,1,0,0,0
3,685,60,37030,0,4.49,5.15,1.3375,3,1,0,0,0
3,697,66,19200,0,4.99,5.99,1.12,1,1,0,0,0
1,780,60,20000,0,4.49,4.25,1.27,3,1,0,0,0
2,680,72,27452.7,0,5.39,6.49,1.1,1,0,0,1,1
2,721,60,38000,0,4.49,4.64,1.32,1,1,0,0,0
1,795,60,18000,0,4.39,4.09,1.3175,2,1,0,0,0
1,757,60,19500,0,4.65,4.65,1.1,1,0,0,1,0
3,699,60,40000,0,4.19,6.94,1.1,3,1,0,0,0
3,691,60,19999.99,0,4.39,6.19,1.09,3,0,0,1,0
1,759,60,20000,0,5.49,5.59,1.84,3,1,0,0,0
4,645,60,25939,0,3.99,7.69,1.1006,3,1,0,0,0
1,681,36,5396.53,0,4.65,4.65,1.64,1,0,0,1,1
2,677,48,24500,6,5.19,4.93,1.12,3,0,1,0,1
2,707,48,13151,7,5.49,6.19,1.858,2,0,1,0,0
2,713,60,50000,0,4.99,4.89,1.3788,1,1,0,0,1
1,765,48,28598,0,4.99,4.64,1.69,3,1,0,0,0
1,780,60,53000,0,5.24,4.85,1.81,1,1,0,0,0
1,746,72,14996,0,5.75,5.75,1.76,3,0,0,1,1
1,740,60,29430,0,4.39,4.39,1.1138,1,1,0,0,0
1,788,72,33000,4,6.29,6.29,1.738,2,0,1,0,0
1,773,48,27500,0,4.49,4.09,1.34,3,1,0,0,0
2,724,60,53000,0,4.25,4.69,1.11,1,1,0,0,0
1,735,72,39000,0,5.39,5.29,1.32,2,1,0,0,0
2,721,60,28409.5,0,4.69,4.85,1.3069,1,0,0,1,1
1,732,72,27415,0,4.75,4.88,1.2463,3,1,0,0,0
1,768,36,30300,7,4.39,4.39,1.11,1,0,1,0,0
4,647,48,24272,12,5.49,10.53,1.6,1,0,1,0,0
1,763,72,34845,0,4.75,4.69,1.1,3,1,0,0,0
1,740,60,15079,0,4.79,4.79,1.84,2,0,0,1,0
3,688,72,18303.25,7,6.29,6.52,1.5788,3,0,1,0,1
1,784,72,41500,0,4.99,4.88,1.32,1,1,0,0,0
3,686,36,22500,0,3.49,5.49,1.12,3,1,0,0,0
3,694,36,25000,0,4.29,8.65,1.84,2,0,0,1,0
4,650,60,19999.99,0,4.39,10.85,2.07,3,1,0,0,0
2,712,72,33000,0,5.29,6.69,1.45,1,1,0,0,0
1,739,60,21356,0,4.89,4.69,1.3788,1,1,0,0,0
1,736,60,31604,3,5.39,5.39,1.35,2,0,1,0,0
1,756,60,27500,0,5.05,5.05,1.36,1,0,0,1,0
1,791,72,15300,5,5.59,4.52,1.1,3,0,1,0,0
3,667,60,32000,0,3.85,6.09,1.1,1,1,0,0,0
2,723,60,16000,0,4.29,4.35,1.035,3,0,0,1,1
1,765,60,20000,0,4.49,4.09,1.32,1,1,0,0,0
4,663,48,13857,6,5.09,9.34,1.1,1,0,1,0,0
3,691,72,20700,0,5.39,5.99,1.3363,3,1,0,0,0
1,793,36,11500,5,4.39,4.39,1.1069,1,0,1,0,0
4,648,36,7159,8,4.75,6.72,1.1,1,0,1,0,0
1,764,60,35300,5,4.75,4.75,1.1013,3,0,1,0,0
1,757,66,26003,0,5.65,5.39,1.38,3,1,0,0,1
2,726,36,9000,4,4.39,6.44,1.18,1,0,1,0,0
1,777,48,25100,9,5.29,5.25,1.11,3,0,1,0,0
3,680,60,22366.45,0,5.05,8.35,1.36,1,0,0,1,1
4,656,48,24629,0,3.99,7.89,1.11,1,1,0,0,0
3,693,60,16275,7,4.95,5.77,1.12,1,0,1,0,0
4,659,72,20000,0,4.99,8.29,1.1188,1,1,0,0,0
1,747,48,8021,7,4.95,4.95,1.12,3,0,1,0,1
3,699,60,42000,0,4.49,5.49,1.12,1,1,0,0,0
1,766,36,12300,6,4.25,4.25,1.1188,2,0,1,0,0
1,773,60,21250,0,3.99,3.99,1.12,3,1,0,0,0
1,761,60,9455.84,0,4.29,4.29,1.1,3,0,0,1,1
1,785,60,36000,0,4.49,4.49,1.3075,2,1,0,0,0
3,674,72,31000,0,5.19,8.09,1.1,1,1,0,0,0
3,683,60,16957.3,9,5.49,8.22,1.6,3,0,1,0,1
3,699,72,15557,5,6.29,10.45,1.6,1,0,1,0,0
1,797,60,20845,4,5.49,4.75,1.91,2,0,1,0,0
1,743,60,26875,5,4.75,4.75,1.11,1,0,1,0,1
1,755,60,24500,0,4.89,4.69,1.3788,3,1,0,0,0
1,749,60,30000,0,5.49,4.85,1.82,3,1,0,0,0
1,814,48,18126.22,0,4.49,4.09,1.738,3,1,0,0,1
2,712,60,26000,0,4.89,4.99,1.4175,1,1,0,0,0
2,711,72,23000,6,5.99,5.52,1.1,2,0,1,0,1
1,803,60,29500,0,4.49,4.49,1.3,1,1,0,0,0
2,720,60,26300,0,4.49,4.34,1.3375,1,1,0,0,0
1,735,60,31000,0,4.89,4.55,1.34,2,1,0,0,0
3,685,60,35000,0,4.49,5.15,1.34,2,1,0,0,0
1,748,48,24999.99,0,4.49,4.49,1.33,2,1,0,0,0
2,707,60,14500,0,4.69,4.85,1.3375,3,0,0,1,1
2,710,48,31000,0,4.49,4.85,1.3,1,1,0,0,0
2,709,36,14999,0,4.75,4.89,1.8,3,1,0,0,0
1,767,60,32500,0,4.19,4.19,1.1,3,1,0,0,0
4,657,60,60000,0,5.49,7.89,1.7975,1,1,0,0,0
1,783,60,22000,0,5.24,4.48,1.8,1,1,0,0,1
4,668,36,22000,0,3.99,7.69,1.12,1,1,0,0,0
1,760,60,8200,0,4.79,4.79,2.07,3,0,0,1,1
4,644,60,17000,0,4.09,7.89,1.12,3,1,0,0,0
1,762,36,23564.45,0,4.95,4.85,1.84,1,1,0,0,1
3,680,60,19814.98,0,4.49,4.99,1.32,1,0,0,1,1
2,701,60,22999,0,5.05,6.34,1.4331,2,0,0,1,0
1,779,36,18081,0,4.5,4.39,1.39,3,1,0,0,0
2,704,36,30000,0,3.99,4.64,1.3,1,1,0,0,0
2,712,36,39000,0,4.79,5.79,1.8388,1,1,0,0,0
1,790,60,22000,0,4.89,4.55,1.34,3,1,0,0,0
1,796,48,25800,6,4.75,4.75,1.18,3,0,1,0,1
2,706,48,18307,0,4.29,4.29,1.3188,3,1,0,0,0
1,770,60,20350,8,5.49,5.49,1.6,3,0,1,0,1
2,717,60,17288,12,5.29,6.44,1.11,2,0,1,0,0
1,814,36,18500,0,4.75,4.73,1.8113,3,1,0,0,0
1,730,60,9954.5,0,4.69,4.09,1.2913,3,0,0,1,1
2,722,60,31500,0,5.49,5.39,1.84,1,1,0,0,0
2,726,60,16000,0,4.25,4.89,1.12,3,1,0,0,0
1,757,36,19000,0,3.99,3.99,1.3,1,1,0,0,0
2,721,72,31200,6,5.99,4.99,1.12,2,0,1,0,0
1,750,60,35000,0,4.39,4.39,1.3178,2,1,0,0,0
1,832,60,35000,0,4.39,4.39,1.84,3,1,0,0,0
1,752,48,6341.66,5,4.89,4.45,1.1,3,0,1,0,1
1,800,60,40000,0,4.49,4.49,1.11,1,1,0,0,0
1,773,48,5000,0,4.79,4.79,1.858,3,0,0,1,1
3,681,36,13184,12,4.65,7.49,1.09,3,0,1,0,1
1,733,60,30000,0,4.49,4.09,1.31,2,1,0,0,0
3,687,60,18002,9,5.19,7.69,1.0944,3,0,1,0,1
1,805,36,6587.43,0,4.5,4.69,1.8025,3,1,0,0,1
4,647,36,24000,0,3.99,7.89,1.31,3,1,0,0,0
4,654,66,13371.16,13,6.29,11.35,1.84,1,0,1,0,1
1,757,60,25000,0,4.89,4.55,1.34,3,1,0,0,0
3,677,60,18860,12,4.95,7.54,1.12,1,0,1,0,1
2,728,36,22851,0,5.29,5.35,1.8,3,0,0,1,1
4,640,60,32000,0,4.99,7.89,1.74,3,1,0,0,0
1,729,60,15667.65,0,4.85,4.85,1.1,2,0,0,1,1
4,666,60,29000,0,4.49,6.19,1.3081,1,1,0,0,0
1,761,48,25000,0,5.49,4.85,1.8,3,1,0,0,0
1,754,60,17999,0,4.25,4.25,1.17,1,1,0,0,0
1,739,36,20000,0,4.29,4.29,2,1,0,0,1,0
1,785,60,24415.96,0,4.89,4.69,1.38,3,1,0,0,1
1,805,60,35000,0,5.49,5.39,1.84,1,1,0,0,0
2,718,60,24200,0,4.69,4.35,1.3081,2,0,0,1,1
1,742,60,18000,0,5.15,5.15,1.5738,1,0,0,1,0
3,678,72,38999,0,5.19,7.54,1.16,1,1,0,0,0
4,659,60,14834,0,4.09,7.89,1.1038,1,1,0,0,0
2,729,36,22000,0,4.79,5.79,1.84,3,1,0,0,0
3,691,66,30000,0,5.15,6.79,1.09,1,0,0,1,0
2,645,48,11452.29,0,5.15,6.34,1.615,3,0,0,1,1
1,778,60,50000,0,4.49,3.79,1.27,3,1,0,0,0
2,729,60,15869,0,4.39,5.89,1.1,3,0,0,1,0
1,792,60,19000,0,4.09,4.09,1.12,1,1,0,0,0
2,713,60,20000,0,4.99,5.89,1.15,3,0,0,1,0
1,741,60,39000,0,5.49,4.85,1.815,3,1,0,0,0
1,773,60,16600,0,4.29,4.09,1.2463,1,0,0,1,1
1,771,60,22000,0,3.99,3.99,1.1,3,1,0,0,0
2,702,36,30000,0,3.85,5.69,1.1,2,1,0,0,0
1,762,60,45000,0,4.59,4.49,1.63,3,1,0,0,0
1,768,60,32500,0,4.49,3.89,1.3,1,1,0,0,0
1,663,48,13863.04,9,5.49,7.19,1.54,3,0,1,0,1
1,744,72,36112,0,5.09,5.09,1.89,1,1,0,0,1
2,725,48,13800,10,4.95,6.49,1.17,1,0,1,0,1
1,768,36,65000,0,3.99,3.99,1.3113,3,1,0,0,0
1,746,66,34500,0,4.99,4.99,1.11,1,1,0,0,0
2,712,72,43500,0,5.65,5.44,1.36,2,1,0,0,0
1,737,36,19306.95,0,4.29,4.29,1.858,1,0,0,1,1
2,702,36,16700,0,3.95,4.99,1.12,3,0,0,1,1
1,780,60,19661.36,0,5.85,5.85,1.8388,2,0,0,1,1
4,658,60,44000,0,4.25,7.89,1.12,3,1,0,0,0
2,727,60,30995,0,5.49,4.89,1.8113,2,1,0,0,0
1,745,60,23000,0,4.49,4.49,1.15,1,1,0,0,0
2,719,66,42000,0,5.65,5.44,1.36,3,1,0,0,0
2,723,66,10377.2,0,5.29,5.39,1.11,1,0,0,1,1
1,775,72,46000,0,4.99,4.95,1.12,2,1,0,0,0
3,679,60,50000,0,4.19,5.49,1.12,2,1,0,0,0
1,779,60,23000,0,4.49,4.09,1.3,1,1,0,0,0
1,715,60,35000,0,4.49,4.49,1.36,2,1,0,0,0
3,691,60,23000,0,4.49,4.59,1.28,1,1,0,0,0
3,689,60,35000,0,4.49,5.15,1.3363,1,1,0,0,0
3,693,36,10200,7,4.45,5.59,1.09,1,0,1,0,0
2,729,60,16350,0,4.25,4.89,1.12,1,1,0,0,0
2,727,72,42950,0,4.99,5.19,1.12,2,1,0,0,0
1,798,60,27000,0,4.49,4.09,1.3,3,1,0,0,0
3,675,60,15050.74,17,4.75,7.54,1.1106,1,0,1,0,0
3,684,48,20000,0,5.15,8.65,1.525,1,0,0,1,0
4,641,36,22707,0,3.99,7.89,1.17,1,1,0,0,0
1,742,60,22940,6,4.85,4.85,1.1,3,0,1,0,0
1,775,48,18000,0,3.99,3.99,1.1,1,1,0,0,0
1,818,60,30000,0,4.99,4.85,1.44,3,1,0,0,0
2,707,72,39500,0,4.75,4.89,1.1,3,1,0,0,0
1,741,36,23600,8,4.39,4.39,1.1,1,0,1,0,0
1,772,72,27141,8,5.99,5.89,1.1,3,0,1,0,1
3,692,72,42000,0,5.75,6.79,1.12,2,0,0,1,0
2,726,48,35000,6,4.95,5.52,1.12,2,0,1,0,0
1,783,60,25118,0,4.09,4.09,1.12,3,1,0,0,0
1,740,60,30000,0,4.99,4.89,1.79,1,1,0,0,1
2,706,60,10000,0,4.49,4.49,1.31,1,1,0,0,0
3,695,60,29999.99,0,4.79,8.79,2.061,1,0,0,1,0
2,725,60,30000,0,4.99,4.89,1.3813,3,1,0,0,0
1,756,60,31500,0,4.29,4.09,1.3188,3,1,0,0,0
4,652,60,22499.99,0,4.49,10.85,1.779,1,1,0,0,0
1,772,72,19682,4,5.49,3.99,1.0438,1,0,1,0,1
3,682,60,38000,0,4.39,8.55,1.868,2,1,0,0,0
1,773,36,19634.4,0,3.49,3.49,1.12,1,1,0,0,1
1,682,66,17715,8,5.99,5.89,1.12,1,0,1,0,1
1,765,60,27999,0,4.19,3.99,1.1,3,1,0,0,0
1,790,36,24412,0,4.5,4.5,1.8,3,1,0,0,0
2,720,36,17261,7,4.39,6.44,1.1013,3,0,1,0,0
1,736,60,40000,0,4.39,4.39,1.1313,3,1,0,0,0
1,743,48,25600,0,4.49,4.49,1.1625,1,1,0,0,0
2,725,48,21560,0,4.49,5.79,1.12,3,1,0,0,1
3,686,60,35000,0,4.39,7.89,1.1,1,1,0,0,0
2,678,48,15500,0,4.79,6.44,1.91,1,0,0,1,1
1,764,60,31600,6,5.19,4.78,1.1,1,0,1,0,0
2,682,60,26050,0,4.85,5.89,1.1,1,0,0,1,0
2,710,36,30000,0,3.99,4.35,1.3178,1,1,0,0,0
3,691,72,30000,0,6.4,6.99,1.81,1,0,0,1,1
4,654,48,9999.99,0,4.79,10.95,1.84,3,0,0,1,0
2,695,60,53500,0,4.85,5.89,1.1,2,0,0,1,0
4,650,48,29555,0,3.99,7.89,1.1,3,1,0,0,0
1,754,60,55000,0,3.85,3.85,1.09,3,1,0,0,0
1,766,72,23000,0,5.65,5.65,1.89,3,0,0,1,1
3,696,36,13090,7,4.99,6.39,1.811,2,0,1,0,0
1,824,60,25000,0,4.49,4.09,1.686,3,1,0,0,0
1,767,60,37000,0,5.49,5.24,1.81,1,1,0,0,0
1,734,60,50000,0,4.89,4.69,1.4194,3,1,0,0,0
4,659,60,33000,0,3.99,7.29,1.1106,3,1,0,0,0
1,746,72,50000,0,5.19,5.19,1.15,1,1,0,0,0
1,758,36,42000,0,4.39,4.39,1.3413,3,1,0,0,0
1,733,60,13718,8,5.39,5.39,1.28,3,0,1,0,0
1,738,60,54300,5,4.75,4.75,1.12,1,0,1,0,0
1,753,36,30000,0,4.75,4.73,1.7975,3,1,0,0,0
4,659,48,15696,0,4.65,8.19,1.09,3,0,0,1,0
3,693,60,30000,0,5.15,8.65,1.525,2,0,0,1,0
1,775,36,26000,0,4.5,4.5,1.7163,1,1,0,0,0
3,689,36,8545.9,8,4.45,7.48,1.09,1,0,1,0,1
1,755,60,31070.25,0,5.15,5.05,1.54,1,0,0,1,1
1,765,48,50000,0,4.99,4.69,1.4213,1,1,0,0,0
2,720,60,35000,0,4.49,4.34,1.3375,3,1,0,0,0
1,790,60,46000,0,4.89,4.55,1.36,2,1,0,0,0
3,708,36,89999.99,0,4.55,8.35,1.32,3,0,0,1,0
1,781,60,24221,0,4.99,4.64,1.3869,3,1,0,0,0
1,767,60,25000,0,3.99,3.99,1.12,1,1,0,0,0
1,755,60,59999,0,4.49,4.49,1.38,3,1,0,0,0
3,698,48,32000,0,4.89,5.98,1.4194,1,1,0,0,0
1,798,36,15000,0,4.75,4.73,1.81,1,1,0,0,0
3,677,60,35000,0,5.49,6.29,1.84,1,1,0,0,0
1,806,60,35000,0,4.49,4.14,1.3388,2,1,0,0,0
1,813,60,35000,0,3.99,3.99,1.1,1,1,0,0,0
3,682,60,48000,0,4.99,6.99,1.82,3,1,0,0,0
1,820,60,30000,0,4.49,4.49,1.11,1,1,0,0,0
1,760,60,20000,0,4.39,4.09,1.315,2,1,0,0,0
1,715,72,35000,0,5.29,5.29,1.3631,3,1,0,0,0
2,700,60,26999.99,0,5.05,7.24,1.285,2,0,0,1,0
1,765,72,36000,0,5.59,5.59,1.1,1,0,0,1,0
1,739,60,26500,0,4.49,4.49,1.27,3,1,0,0,0
3,683,36,17500,0,4.5,6.54,1.38,1,1,0,0,0
4,645,36,6999,0,4.55,10.65,1.3,1,0,0,1,1
1,813,60,9435.44,4,5.49,4.75,1.811,1,0,1,0,1
1,690,60,40000,0,4.29,4.49,1.11,2,1,0,0,0
3,696,60,28000,0,4.29,5.15,1.32,1,1,0,0,0
1,805,36,13579,5,4.95,4.65,1.3613,3,0,1,0,0
3,813,60,16000,6,5.49,5.49,1.828,3,0,1,0,0
4,666,72,19000,0,5.89,11.25,1.525,2,0,0,1,0
1,736,72,17766,0,5.49,5.49,1.1,1,0,0,1,1
2,729,72,17046.01,0,6,5.44,1.4194,1,0,0,1,1
1,770,36,22000,0,3.99,3.99,1.3319,3,1,0,0,0
2,706,48,17500,0,4.89,4.85,1.36,1,1,0,0,0
2,714,60,25000,0,4.39,6.39,2.016,3,1,0,0,0
3,678,48,32000,0,4.39,8.14,1.1788,3,1,0,0,0
1,686,48,16634.52,9,5.49,7.19,1.5738,3,0,1,0,1
3,681,72,43000,0,5.19,6.29,1.1544,1,1,0,0,0
3,675,66,18410,8,5.99,7.12,1.1338,3,0,1,0,1
3,701,60,24999.99,0,4.39,8.55,1.89,1,1,0,0,0
1,768,60,37440,0,4.19,3.99,1.1,3,1,0,0,0
1,765,60,35000,0,4.39,3.99,1.833,3,1,0,0,0
3,764,60,26437.5,0,4.39,3.95,1.09,1,0,0,1,1
2,704,72,8882.63,9,5.69,6.99,1.09,3,0,1,0,1
1,749,60,45000,0,4.89,4.55,1.34,3,1,0,0,0
3,674,60,17500,0,4.49,8.25,1.32,3,1,0,0,0
1,734,60,13950,5,5.19,4.25,1.1,2,0,1,0,1
3,683,60,22000,0,3.99,5.15,1.1125,1,1,0,0,0
1,754,72,45000,0,5.29,5.29,1.42,1,1,0,0,0
1,739,60,18300,6,4.75,4.75,1.0275,1,0,1,0,1
1,782,36,35000,0,4.75,4.69,1.8,1,1,0,0,0
1,755,60,22718,0,4.39,4.09,1.31,1,1,0,0,0
3,682,60,38457.08,0,5.49,6.29,1.8388,1,1,0,0,1
3,714,60,34999.99,0,4.39,6.39,1.84,3,1,0,0,0
4,666,60,35000,0,4.65,9.34,1.1,3,0,0,1,0
1,761,60,34999.99,0,4.39,4.39,1.868,3,1,0,0,0
3,698,48,50000,0,5.49,6.29,1.8375,2,1,0,0,0
3,695,60,45000,0,4.49,8.25,1.3506,3,1,0,0,0
1,766,36,17500,0,4.5,4.49,1.38,3,1,0,0,0
1,702,36,18000,0,3.89,3.89,1.09,3,0,0,1,0
4,646,60,22198,0,5.8,7.99,1.84,1,0,0,1,0
1,806,48,24999,0,4.89,4.89,1.74,3,0,0,1,0
1,746,60,60000,0,4.85,4.85,1.1,1,0,0,1,0
1,762,36,10300,6,4.25,4.25,1.12,1,0,1,0,0
1,787,72,26500,0,5.39,5.29,1.3088,1,1,0,0,0
1,758,60,40000,0,4.49,4.24,1.3388,3,1,0,0,0
2,703,72,18000,0,6.25,6.99,1.8388,1,1,0,0,0
2,726,72,39000,0,4.99,5.19,1.12,2,1,0,0,0
2,715,60,30000,0,4.09,4.89,1.12,1,1,0,0,0
3,691,72,28700,10,6.09,7.99,1.12,1,0,1,0,1
3,695,36,28000,0,4.75,6.14,1.82,1,1,0,0,0
1,790,60,35000,0,4.49,4.49,1.2913,1,1,0,0,0
2,724,60,22999.99,0,4.55,5.89,1.1,2,0,0,1,0
4,662,72,21453,0,6.2,7.89,1.74,1,0,0,1,0
4,652,72,24698,0,6.2,7.89,1.38,1,0,0,1,1
2,717,72,32000,0,5.75,5.64,1.6388,1,1,0,0,0
2,701,72,44500,0,4.89,4.89,1.32,3,1,0,0,0
3,729,60,37000,0,4.39,8.55,1.84,1,1,0,0,0
1,791,60,18000,5,5.19,4.75,1.0988,2,0,1,0,0
2,713,60,16101.86,0,4.69,4.35,1.32,3,0,0,1,1
1,751,48,13722.6,7,5.49,5.49,1.858,3,0,1,0,1
1,757,60,65000,0,4.49,4.49,1.11,3,1,0,0,0
1,780,72,35000,0,5.39,5.29,1.27,2,1,0,0,0
1,777,60,30000,0,4.49,4.49,1.2813,1,1,0,0,0
1,785,60,34132.25,0,4.49,3.99,1.11,3,1,0,0,1
2,709,60,30000,0,4.49,4.35,1.3088,3,1,0,0,0
1,731,60,31583.17,0,4.59,4.24,1.6,3,1,0,0,1
1,730,72,37000,0,4.99,4.99,1.1,3,1,0,0,0
4,629,60,30000,0,5.15,10.95,1.61,1,0,0,1,0
4,661,36,25000,0,4.4,7.89,1.38,1,1,0,0,0
2,708,60,29000,0,4.49,4.89,1.1194,1,1,0,0,0
2,713,72,36000,0,5.65,5,1.38,2,1,0,0,0
